area,bedrooms,bathrooms,stories,parking,x0_yes,x1_yes,x2_yes,x3_yes,x4_yes,x5_yes,x6_semi-furnished,x6_unfurnished,price
0.39178979651610985,0.047278311684073836,1.4218117367065486,0.22441012833299692,0.35597562605793237,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7350000
0.39178979651610985,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7350000
2.900842271834365,1.4034193573588298,-0.5701867118926005,0.22441012833299692,0.35597562605793237,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,7343000
1.7754584409930887,1.4034193573588298,1.4218117367065486,2.53202371213457,0.35597562605793237,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,7245000
1.166644237423218,1.4034193573588298,1.4218117367065486,2.53202371213457,0.35597562605793237,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7210000
0.39178979651610985,0.047278311684073836,1.4218117367065486,2.53202371213457,0.35597562605793237,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7210000
0.39178979651610985,0.047278311684073836,1.4218117367065486,0.22441012833299692,0.35597562605793237,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7140000
1.7201116952140096,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7070000
0.5024832880742681,1.4034193573588298,1.4218117367065486,0.22441012833299692,0.35597562605793237,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7070000
0.5578300338533473,1.4034193573588298,1.4218117367065486,1.3782169202337835,1.5176924895404067,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7035000
2.7786182082388984,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,7000000
1.7201116952140096,0.047278311684073836,1.4218117367065486,0.22441012833299692,0.35597562605793237,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6930000
3.712594543260859,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6930000
1.1758686950530646,0.047278311684073836,1.4218117367065486,-0.9293966635677897,1.5176924895404067,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6895000
0.39178979651610985,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6860000
3.200637144804377,1.4034193573588298,1.4218117367065486,0.22441012833299692,1.5176924895404067,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6790000
-0.5306559664685429,0.047278311684073836,1.4218117367065486,0.22441012833299692,-0.8057412374245417,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,6790000
0.39178979651610985,1.4034193573588298,1.4218117367065486,2.53202371213457,-0.8057412374245417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6755000
-0.06020862734636997,0.047278311684073836,-0.5701867118926005,2.53202371213457,-0.8057412374245417,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6720000
0.6685235254115056,-1.308862733990682,1.4218117367065486,2.53202371213457,-0.8057412374245417,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6685000
-0.5122070512088498,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6650000
-0.410738017280538,1.4034193573588298,1.4218117367065486,0.22441012833299692,-0.8057412374245417,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6650000
0.5855034067428869,0.047278311684073836,1.4218117367065486,1.3782169202337835,-0.8057412374245417,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6650000
0.622401237262273,0.047278311684073836,1.4218117367065486,1.3782169202337835,-0.8057412374245417,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6650000
0.25342293206841193,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,6650000
0.39178979651610985,0.047278311684073836,1.4218117367065486,1.3782169202337835,-0.8057412374245417,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6650000
0.39178979651610985,0.047278311684073836,-0.5701867118926005,0.22441012833299692,0.35597562605793237,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6629000
-0.5306559664685429,0.047278311684073836,1.4218117367065486,0.22441012833299692,0.35597562605793237,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,6615000
2.4672927632315784,0.047278311684073836,1.4218117367065486,-0.9293966635677897,0.35597562605793237,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6615000
0.39178979651610985,0.047278311684073836,1.4218117367065486,2.53202371213457,-0.8057412374245417,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6580000
-0.6413494580267012,0.047278311684073836,-0.5701867118926005,0.22441012833299692,1.5176924895404067,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6510000
1.429541279873844,0.047278311684073836,1.4218117367065486,1.3782169202337835,-0.8057412374245417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6510000
0.7008091271159684,0.047278311684073836,-0.5701867118926005,1.3782169202337835,-0.8057412374245417,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,6510000
-0.5491048817282359,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6475000
1.04211405942029,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,6475000
1.5817448307663118,2.7595604030335856,3.4138101853056977,0.22441012833299692,1.5176924895404067,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6440000
-0.0694330849762165,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6440000
0.7377069576353545,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6419000
-0.16167766127468175,0.047278311684073836,1.4218117367065486,2.53202371213457,-0.8057412374245417,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6405000
0.9452572543069014,0.047278311684073836,1.4218117367065486,-0.9293966635677897,2.679409353022881,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,6300000
0.39178979651610985,1.4034193573588298,1.4218117367065486,2.53202371213457,0.35597562605793237,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6300000
-0.48453367831931016,0.047278311684073836,1.4218117367065486,1.3782169202337835,1.5176924895404067,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6300000
1.7754584409930887,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6300000
0.5762789491130403,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6300000
0.6685235254115056,0.047278311684073836,1.4218117367065486,1.3782169202337835,-0.8057412374245417,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6293000
0.39178979651610985,1.4034193573588298,-0.5701867118926005,1.3782169202337835,-0.8057412374245417,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,6265000
0.6685235254115056,0.047278311684073836,1.4218117367065486,-0.9293966635677897,-0.8057412374245417,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,6230000
0.16117835576994666,0.047278311684073836,-0.5701867118926005,1.3782169202337835,0.35597562605793237,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6230000
0.16117835576994666,0.047278311684073836,1.4218117367065486,2.53202371213457,0.35597562605793237,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6195000
0.553217805038424,0.047278311684073836,1.4218117367065486,1.3782169202337835,-0.8057412374245417,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6195000
0.16117835576994666,0.047278311684073836,1.4218117367065486,-0.9293966635677897,1.5176924895404067,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6195000
-0.30004452572237966,0.047278311684073836,-0.5701867118926005,2.53202371213457,-0.8057412374245417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6160000
0.13811721169533034,1.4034193573588298,1.4218117367065486,-0.9293966635677897,-0.8057412374245417,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,6160000
0.5855034067428869,0.047278311684073836,-0.5701867118926005,1.3782169202337835,-0.8057412374245417,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,6125000
-0.8811853564027108,1.4034193573588298,-0.5701867118926005,1.3782169202337835,0.35597562605793237,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6107500
0.6754418686338906,1.4034193573588298,1.4218117367065486,0.22441012833299692,0.35597562605793237,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,6090000
0.6685235254115056,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,6090000
1.485810471415908,0.047278311684073836,-0.5701867118926005,1.3782169202337835,1.5176924895404067,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6090000
-0.39228910202084494,4.115701448708341,1.4218117367065486,0.22441012833299692,-0.8057412374245417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6083000
2.061416627518331,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6083000
0.7607681017099709,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6020000
1.3142355595007624,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6020000
0.8068903898592035,0.047278311684073836,1.4218117367065486,-0.9293966635677897,-0.8057412374245417,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,6020000
-0.6690228309162407,1.4034193573588298,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5950000
0.5855034067428869,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5950000
0.8622371356382826,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,5950000
0.6408501525219661,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5950000
0.9595551636331635,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5950000
0.5089404084151607,1.4034193573588298,1.4218117367065486,-0.9293966635677897,0.35597562605793237,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5950000
1.0006040000859806,1.4034193573588298,1.4218117367065486,0.22441012833299692,-0.8057412374245417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5950000
0.6339318092995812,0.047278311684073836,1.4218117367065486,2.53202371213457,0.35597562605793237,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5950000
4.819529458842443,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5943000
0.9268083390472084,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5880000
0.622401237262273,0.047278311684073836,1.4218117367065486,1.3782169202337835,-0.8057412374245417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5880000
0.16117835576994666,0.047278311684073836,-0.5701867118926005,1.3782169202337835,0.35597562605793237,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5873000
2.9100667294642113,0.047278311684073836,-0.5701867118926005,1.3782169202337835,1.5176924895404067,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5873000
-0.16167766127468175,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5866000
0.3124594608994297,1.4034193573588298,-0.5701867118926005,2.53202371213457,-0.8057412374245417,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5810000
0.02281149132224877,0.047278311684073836,-0.5701867118926005,1.3782169202337835,-0.8057412374245417,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5810000
-0.16167766127468175,0.047278311684073836,-0.5701867118926005,1.3782169202337835,-0.8057412374245417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5810000
0.8530126780084362,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5803000
0.39178979651610985,0.047278311684073836,1.4218117367065486,2.53202371213457,-0.8057412374245417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5775000
0.11505606762071403,1.4034193573588298,1.4218117367065486,0.22441012833299692,1.5176924895404067,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5740000
-0.23547332231345397,1.4034193573588298,-0.5701867118926005,0.22441012833299692,0.35597562605793237,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5740000
-0.0694330849762165,0.047278311684073836,-0.5701867118926005,1.3782169202337835,-0.8057412374245417,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5740000
0.5578300338533473,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5740000
0.29954522021764457,0.047278311684073836,1.4218117367065486,2.53202371213457,-0.8057412374245417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5740000
0.6961968983010451,1.4034193573588298,1.4218117367065486,0.22441012833299692,0.35597562605793237,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,5652500
2.4672927632315784,1.4034193573588298,1.4218117367065486,0.22441012833299692,0.35597562605793237,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5600000
-0.16167766127468175,2.7595604030335856,1.4218117367065486,1.3782169202337835,-0.8057412374245417,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5600000
-0.2077999494239144,1.4034193573588298,-0.5701867118926005,0.22441012833299692,0.35597562605793237,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5600000
-0.0694330849762165,0.047278311684073836,-0.5701867118926005,2.53202371213457,-0.8057412374245417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5600000
2.4672927632315784,-1.308862733990682,-0.5701867118926005,-0.9293966635677897,0.35597562605793237,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5600000
0.16117835576994666,0.047278311684073836,1.4218117367065486,0.22441012833299692,0.35597562605793237,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5600000
0.5578300338533473,0.047278311684073836,-0.5701867118926005,1.3782169202337835,-0.8057412374245417,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5600000
0.6685235254115056,1.4034193573588298,1.4218117367065486,-0.9293966635677897,-0.8057412374245417,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5600000
-0.006706773093260117,0.047278311684073836,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,5600000
-0.3461668138716123,1.4034193573588298,-0.5701867118926005,0.22441012833299692,1.5176924895404067,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,5565000
0.11505606762071403,2.7595604030335856,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5565000
-0.8535119835131713,0.047278311684073836,3.4138101853056977,0.22441012833299692,-0.8057412374245417,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5530000
-0.692083974990857,0.047278311684073836,1.4218117367065486,0.22441012833299692,1.5176924895404067,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5530000
0.4379120846653424,0.047278311684073836,1.4218117367065486,-0.9293966635677897,1.5176924895404067,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5530000
0.8068903898592035,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,5523000
-1.076282635273965,1.4034193573588298,1.4218117367065486,0.22441012833299692,0.35597562605793237,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5495000
1.3050111018709158,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5495000
-0.9226954157370202,0.047278311684073836,1.4218117367065486,-0.9293966635677897,-0.8057412374245417,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5460000
0.48864660162949836,1.4034193573588298,-0.5701867118926005,2.53202371213457,-0.8057412374245417,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5460000
0.4379120846653424,0.047278311684073836,-0.5701867118926005,1.3782169202337835,-0.8057412374245417,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5460000
0.6685235254115056,1.4034193573588298,1.4218117367065486,0.22441012833299692,-0.8057412374245417,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,5460000
0.772298673747279,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,-0.8057412374245417,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5425000
0.7192580423756615,0.047278311684073836,1.4218117367065486,0.22441012833299692,0.35597562605793237,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5390000
0.5993400931876567,0.047278311684073836,1.4218117367065486,-0.9293966635677897,-0.8057412374245417,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5383000
1.2219909832022973,0.047278311684073836,-0.5701867118926005,-0.9293966635677897,1.5176924895404067,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5320000
-0.253922237573147,-1.308862733990682,1.4218117367065486,-0.9293966635677897,1.5176924895404067,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5285000
-0.410738017280538,1.4034193573588298,-0.5701867118926005,0.22441012833299692,-0.8057412374245417,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5250000
